"Lon" "Lat" "ATbiome"
43.5 49.5 5
128.5 35.5 2
63.5 52.5 3
16.5 -12.5 4
-63.5 -11.5 1
-99.5 54.5 3
71.5 22.5 4
14.5 31.5 6
-82.5 30.5 2
-71.5 47.5 3
-90.5 32.5 2
-93.5 55.5 3
20.5 8.5 1
19.5 65.5 3
-145.5 63.5 7
-43.5 -17.5 4
-8.5 43.5 2
116.5 51.5 3
75.5 45.5 5
-119.5 36.5 6
85.5 46.5 6
-121.5 54.5 3
-155.5 62.5 3
-74.5 -44.5 2
109.5 53.5 3
-95.5 32.5 5
18.5 45.5 2
16.5 63.5 3
-106.5 56.5 3
-53.5 -31.5 2
-104.5 48.5 3
26.5 -21.5 5
32.5 -5.5 1
13.5 -6.5 1
-76.5 35.5 2
25.5 2.5 1
-134.5 63.5 3
32.5 56.5 2
-94.5 50.5 3
-59.5 -11.5 1
-118.5 46.5 4
-55.5 -0.5 1
-53.5 4.5 1
14.5 48.5 2
-108.5 58.5 3
82.5 58.5 3
149.5 -28.5 6
29.5 -26.5 4
6.5 9.5 6
-87.5 52.5 3
54.5 59.5 3
-81.5 47.5 3
130.5 42.5 2
-0.5 49.5 2
36.5 -3.5 4
34.5 45.5 4
-79.5 40.5 2
-70.5 9.5 1
125.5 -16.5 6
-54.5 -21.5 1
122.5 -32.5 6
23.5 2.5 1
89.5 25.5 1
38.5 29.5 6
-13.5 16.5 6
149.5 -32.5 4
38.5 -9.5 4
102.5 36.5 3
-38.5 -6.5 4
-101.5 26.5 6
24.5 42.5 2
7.5 62.5 3
98.5 16.5 1
12.5 9.5 4
-65.5 3.5 1
16.5 8.5 4
44.5 39.5 4
28.5 -6.5 1
44.5 45.5 4
105.5 17.5 1
-76.5 40.5 2
59.5 60.5 3
119.5 33.5 2
-102.5 23.5 6
40.5 7.5 1
43.5 31.5 6
-0.5 54.5 2
61.5 26.5 6
67.5 54.5 3
-110.5 31.5 6
23.5 14.5 6
-118.5 37.5 3
-112.5 35.5 4
27.5 62.5 3
44.5 7.5 4
112.5 29.5 5
42.5 6.5 6
-91.5 15.5 2
-102.5 19.5 1
-63.5 -7.5 1
-73.5 2.5 1
-145.5 61.5 3
9.5 11.5 6
-38.5 -9.5 6
-67.5 -48.5 4
-95.5 54.5 3
126.5 -14.5 4
-113.5 45.5 3
-77.5 38.5 2
9.5 54.5 2
-87.5 42.5 2
-7.5 14.5 6
48.5 55.5 3
23.5 -31.5 6
78.5 11.5 4
-115.5 59.5 3
29.5 -3.5 1
-44.5 -7.5 4
-44.5 -17.5 4
-86.5 51.5 3
30.5 58.5 2
-122.5 47.5 2
83.5 49.5 3
56.5 50.5 3
48.5 34.5 3
-152.5 62.5 7
99.5 55.5 3
-68.5 -40.5 4
23.5 -3.5 1
117.5 -31.5 6
-75.5 3.5 1
-108.5 46.5 4
-78.5 -4.5 1
-111.5 52.5 3
12.5 61.5 3
-70.5 -7.5 1
179.5 -16.5 1
18.5 12.5 4
-44.5 -11.5 4
-69.5 -52.5 3
139.5 -7.5 1
44.5 57.5 3
106.5 18.5 1
152.5 -25.5 4
23.5 1.5 1
25.5 1.5 1
42.5 60.5 3
-85.5 46.5 2
104.5 53.5 3
34.5 -18.5 1
34.5 4.5 6
24.5 -7.5 1
61.5 60.5 3
-105.5 29.5 5
80.5 31.5 6
-63.5 -39.5 4
-63.5 -36.5 5
115.5 -30.5 4
65.5 34.5 3
-87.5 39.5 4
55.5 48.5 3
-63.5 -9.5 1
28.5 1.5 1
20.5 10.5 4
18.5 47.5 2
-64.5 2.5 1
105.5 15.5 1
125.5 -14.5 4
-64.5 44.5 2
107.5 24.5 5
133.5 49.5 3
26.5 64.5 3
-67.5 -47.5 4
148.5 -35.5 2
43.5 41.5 2
-79.5 -6.5 6
-52.5 -3.5 1
-8.5 28.5 6
11.5 43.5 2
35.5 7.5 1
-54.5 -15.5 1
-2.5 37.5 4
29.5 2.5 1
-105.5 58.5 3
-49.5 -5.5 1
28.5 -20.5 4
-4.5 11.5 4
-0.5 48.5 2
-66.5 -9.5 1
-117.5 54.5 3
-57.5 -11.5 1
140.5 36.5 2
10.5 32.5 6
70.5 52.5 3
30.5 52.5 2
36.5 -9.5 1
22.5 62.5 2
145.5 -17.5 1
14.5 62.5 3
-122.5 39.5 4
125.5 -8.5 4
58.5 50.5 3
-51.5 -22.5 1
-54.5 2.5 1
72.5 33.5 4
60.5 64.5 3
6.5 11.5 6
14.5 -20.5 6
-151.5 62.5 7
-107.5 59.5 3
-103.5 32.5 6
28.5 -4.5 1
47.5 -20.5 2
103.5 2.5 1
-87.5 34.5 2
14.5 -2.5 1
24.5 62.5 3
111.5 41.5 3
130.5 -20.5 6
73.5 26.5 4
-1.5 38.5 4
27.5 42.5 5
21.5 54.5 2
18.5 -18.5 6
70.5 30.5 5
42.5 10.5 6
29.5 38.5 4
39.5 -1.5 6
109.5 28.5 2
17.5 -1.5 1
22.5 31.5 6
146.5 -34.5 4
59.5 27.5 6
35.5 53.5 2
-107.5 29.5 6
104.5 -3.5 1
17.5 -9.5 1
-15.5 14.5 5
-97.5 17.5 5
117.5 45.5 6
-70.5 -2.5 1
-67.5 -43.5 4
-11.5 15.5 6
31.5 55.5 2
-39.5 -13.5 1
-66.5 4.5 1
63.5 47.5 5
18.5 -8.5 1
147.5 -25.5 6
-39.5 -3.5 4
32.5 -6.5 1
55.5 51.5 3
72.5 40.5 4
-116.5 57.5 3
107.5 40.5 6
88.5 43.5 6
-97.5 41.5 3
49.5 -15.5 1
0.5 14.5 6
38.5 59.5 3
26.5 57.5 2
-59.5 2.5 1
146.5 -24.5 6
5.5 48.5 2
69.5 42.5 4
-115.5 35.5 6
-42.5 -12.5 4
34.5 2.5 4
106.5 23.5 5
38.5 50.5 4
101.5 21.5 1
19.5 46.5 4
-56.5 -19.5 1
38.5 37.5 4
-3.5 56.5 3
-87.5 33.5 2
27.5 64.5 3
36.5 45.5 4
43.5 53.5 3
144.5 -31.5 6
-68.5 -2.5 1
-49.5 -11.5 4
54.5 52.5 3
93.5 43.5 6
40.5 54.5 2
-96.5 37.5 4
26.5 45.5 2
-153.5 62.5 3
-115.5 41.5 3
-42.5 -3.5 4
85.5 22.5 1
-84.5 31.5 2
102.5 1.5 1
-83.5 15.5 1
76.5 12.5 1
109.5 50.5 3
109.5 52.5 3
15.5 62.5 3
-40.5 -4.5 4
-123.5 47.5 2
61.5 64.5 3
43.5 10.5 6
-98.5 51.5 3
75.5 27.5 5
122.5 44.5 3
22.5 -14.5 4
100.5 17.5 1
-40.5 -7.5 4
16.5 -9.5 1
108.5 54.5 3
127.5 42.5 3
-94.5 46.5 3
41.5 3.5 6
74.5 57.5 3
14.5 -6.5 1
-73.5 48.5 3
-64.5 -27.5 4
63.5 45.5 5
6.5 36.5 4
-89.5 20.5 4
55.5 57.5 3
-101.5 48.5 3
17.5 48.5 2
75.5 24.5 4
44.5 34.5 6
-78.5 48.5 3
-97.5 29.5 5
70.5 42.5 5
68.5 55.5 3
-93.5 35.5 2
-113.5 59.5 3
3.5 14.5 6
-120.5 37.5 6
-43.5 -21.5 1
107.5 37.5 6
146.5 -35.5 4
-113.5 33.5 6
143.5 -7.5 1
-98.5 30.5 4
112.5 35.5 5
90.5 25.5 1
-112.5 52.5 3
29.5 50.5 2
22.5 -32.5 6
-99.5 28.5 4
-71.5 5.5 1
55.5 58.5 3
110.5 47.5 6
132.5 50.5 3
-76.5 37.5 2
-71.5 -39.5 2
0.5 12.5 6
117.5 49.5 6
-40.5 -13.5 4
34.5 57.5 2
32.5 55.5 2
107.5 21.5 5
118.5 -31.5 6
-101.5 35.5 4
40.5 57.5 3
-54.5 -18.5 1
-66.5 3.5 1
34.5 63.5 3
73.5 54.5 3
48.5 41.5 5
133.5 -19.5 6
51.5 28.5 6
78.5 16.5 4
29.5 7.5 4
-101.5 34.5 4
-62.5 10.5 1
29.5 45.5 4
122.5 43.5 3
25.5 62.5 3
-53.5 47.5 3
27.5 -8.5 1
-101.5 22.5 6
120.5 23.5 2
41.5 51.5 2
-154.5 58.5 7
94.5 57.5 3
108.5 56.5 3
-1.5 49.5 2
-39.5 -5.5 4
11.5 48.5 2
27.5 46.5 4
-119.5 59.5 3
147.5 -37.5 2
32.5 38.5 4
-102.5 27.5 6
-93.5 47.5 3
-105.5 27.5 6
175.5 -38.5 2
76.5 11.5 1
139.5 -33.5 6
-123.5 40.5 4
52.5 48.5 4
136.5 -22.5 5
33.5 2.5 1
37.5 37.5 4
79.5 24.5 4
-54.5 -8.5 1
53.5 53.5 3
-52.5 -29.5 2
-104.5 56.5 3
-84.5 53.5 3
-114.5 60.5 3
40.5 38.5 4
13.5 -14.5 4
17.5 11.5 4
79.5 61.5 3
161.5 56.5 3
113.5 32.5 2
90.5 50.5 6
-37.5 -9.5 4
91.5 26.5 2
6.5 12.5 6
36.5 59.5 3
88.5 57.5 3
51.5 35.5 6
100.5 29.5 3
0.5 48.5 2
27.5 -21.5 5
62.5 34.5 5
-94.5 37.5 4
150.5 -26.5 6
-8.5 10.5 1
-65.5 -5.5 1
-156.5 58.5 3
27.5 31.5 6
-109.5 42.5 3
132.5 45.5 3
36.5 -10.5 4
51.5 25.5 6
23.5 32.5 6
-60.5 6.5 1
97.5 21.5 4
25.5 16.5 6
-77.5 49.5 3
-48.5 -12.5 4
-73.5 -42.5 2
-66.5 -28.5 6
-81.5 28.5 2
-56.5 4.5 1
67.5 56.5 3
-66.5 47.5 3
13.5 10.5 4
11.5 -2.5 1
-72.5 45.5 2
21.5 30.5 6
36.5 -13.5 4
-60.5 -8.5 1
46.5 63.5 3
62.5 48.5 5
110.5 28.5 5
33.5 -11.5 4
-77.5 46.5 3
-47.5 -2.5 1
-114.5 49.5 3
56.5 27.5 6
-62.5 -14.5 1
-67.5 -27.5 6
124.5 -9.5 4
-67.5 0.5 1
-5.5 39.5 4
-60.5 -3.5 1
-48.5 -18.5 1
43.5 38.5 4
24.5 61.5 2
5.5 35.5 6
-93.5 17.5 1
-109.5 47.5 4
-5.5 11.5 4
-42.5 -5.5 4
40.5 11.5 6
60.5 62.5 3
114.5 27.5 5
106.5 11.5 1
16.5 51.5 2
4.5 48.5 2
144.5 -15.5 6
78.5 42.5 3
0.5 46.5 2
16.5 60.5 3
-84.5 48.5 3
84.5 60.5 3
87.5 22.5 1
26.5 46.5 2
-88.5 37.5 2
105.5 27.5 2
-6.5 41.5 5
26.5 -22.5 4
-109.5 57.5 3
23.5 -7.5 1
175.5 -37.5 2
59.5 51.5 3
87.5 47.5 6
-63.5 -18.5 1
51.5 63.5 3
-49.5 -25.5 2
103.5 23.5 4
-67.5 49.5 3
-53.5 -3.5 1
107.5 54.5 3
104.5 15.5 1
26.5 -1.5 1
26.5 31.5 6
-7.5 37.5 4
69.5 25.5 5
9.5 50.5 2
101.5 53.5 3
26.5 -33.5 4
23.5 55.5 4
102.5 46.5 6
150.5 -5.5 1
56.5 43.5 6
0.5 7.5 1
145.5 -31.5 6
-61.5 -32.5 4
-10.5 9.5 1
-46.5 -22.5 2
-56.5 -31.5 2
2.5 15.5 6
78.5 44.5 4
91.5 51.5 3
-118.5 53.5 3
31.5 63.5 3
84.5 61.5 3
131.5 -20.5 6
130.5 46.5 3
-70.5 -51.5 3
-84.5 40.5 4
-58.5 -18.5 1
72.5 25.5 4
-78.5 40.5 2
52.5 36.5 4
37.5 66.5 3
-76.5 6.5 1
-67.5 -28.5 6
45.5 57.5 3
-92.5 36.5 2
11.5 47.5 3
44.5 33.5 6
-93.5 39.5 4
42.5 26.5 6
76.5 23.5 4
39.5 2.5 4
-99.5 39.5 3
-61.5 1.5 1
126.5 -18.5 6
-47.5 -3.5 1
23.5 4.5 1
27.5 63.5 3
-103.5 19.5 1
99.5 21.5 5
8.5 17.5 6
-4.5 41.5 4
124.5 50.5 3
74.5 48.5 3
-83.5 22.5 1
82.5 24.5 4
-62.5 3.5 1
-62.5 -19.5 1
62.5 45.5 5
-58.5 -17.5 1
-82.5 50.5 3
108.5 49.5 3
70.5 26.5 6
23.5 6.5 1
132.5 -13.5 4
-40.5 -20.5 1
-1.5 31.5 6
38.5 -4.5 1
34.5 31.5 6
-71.5 -43.5 3
73.5 33.5 4
34.5 -20.5 1
61.5 35.5 5
110.5 21.5 4
77.5 15.5 4
115.5 32.5 2
10.5 50.5 2
-116.5 48.5 3
102.5 48.5 6
42.5 25.5 6
85.5 53.5 3
-117.5 58.5 3
40.5 12.5 6
13.5 -19.5 6
65.5 53.5 5
-80.5 51.5 3
111.5 51.5 3
-91.5 34.5 4
52.5 62.5 3
108.5 14.5 1
134.5 -23.5 5
40.5 60.5 3
6.5 61.5 3
-112.5 41.5 4
-79.5 34.5 2
-85.5 13.5 1
28.5 -2.5 1
-72.5 18.5 1
-71.5 0.5 1
35.5 52.5 2
14.5 -10.5 1
117.5 4.5 1
114.5 35.5 4
42.5 53.5 2
144.5 -14.5 4
-12.5 16.5 5
126.5 46.5 3
-103.5 35.5 6
-5.5 6.5 1
148.5 -36.5 2
49.5 58.5 3
73.5 61.5 3
92.5 26.5 1
93.5 25.5 2
12.5 -14.5 6
34.5 59.5 3
-105.5 37.5 3
-93.5 52.5 3
-113.5 47.5 3
-142.5 61.5 8
-110.5 48.5 3
-98.5 44.5 4
-95.5 41.5 4
-52.5 -0.5 1
-95.5 29.5 5
92.5 56.5 3
113.5 -1.5 1
2.5 44.5 2
59.5 55.5 3
102.5 15.5 1
-81.5 41.5 2
-97.5 37.5 4
-7.5 5.5 1
-74.5 -3.5 1
-98.5 29.5 4
32.5 4.5 1
-81.5 29.5 2
42.5 42.5 2
12.5 57.5 2
-52.5 3.5 1
-88.5 34.5 2
73.5 30.5 5
146.5 -33.5 6
42.5 45.5 4
147.5 -31.5 6
2.5 10.5 4
-103.5 53.5 3
-108.5 59.5 3
12.5 14.5 6
173.5 -42.5 2
28.5 48.5 2
111.5 23.5 5
70.5 31.5 5
-59.5 -17.5 1
-154.5 62.5 3
65.5 57.5 3
33.5 54.5 2
99.5 14.5 1
75.5 58.5 3
-81.5 50.5 3
103.5 50.5 3
-12.5 18.5 6
-69.5 -5.5 1
44.5 59.5 3
79.5 44.5 3
-54.5 1.5 1
136.5 -2.5 1
17.5 -5.5 1
15.5 44.5 2
102.5 34.5 3
73.5 53.5 3
98.5 20.5 1
135.5 -16.5 6
40.5 14.5 6
7.5 34.5 6
-79.5 42.5 2
26.5 7.5 1
24.5 10.5 4
50.5 63.5 3
39.5 -0.5 6
135.5 -19.5 6
-111.5 54.5 3
-73.5 -9.5 1
121.5 49.5 3
-60.5 -30.5 4
35.5 37.5 4
136.5 54.5 3
54.5 65.5 3
-65.5 -20.5 6
21.5 -13.5 4
-60.5 -27.5 4
103.5 53.5 3
9.5 -0.5 1
-72.5 50.5 3
-54.5 -14.5 1
-47.5 -15.5 1
49.5 26.5 6
-43.5 -22.5 1
28.5 55.5 2
-108.5 41.5 3
-8.5 41.5 2
61.5 55.5 3
17.5 12.5 4
-74.5 -13.5 6
114.5 36.5 4
-107.5 37.5 3
50.5 56.5 3
-91.5 52.5 3
-3.5 7.5 1
20.5 4.5 1
101.5 55.5 3
113.5 -7.5 1
-8.5 42.5 2
3.5 10.5 4
135.5 -18.5 6
25.5 43.5 4
-106.5 47.5 4
77.5 46.5 6
-59.5 -23.5 1
98.5 4.5 1
80.5 20.5 4
-119.5 60.5 3
-103.5 48.5 3
7.5 33.5 6
141.5 -20.5 6
43.5 55.5 3
26.5 -32.5 4
24.5 16.5 6
47.5 52.5 3
114.5 4.5 1
-64.5 -1.5 1
-68.5 -4.5 1
-113.5 51.5 3
82.5 57.5 3
105.5 10.5 1
54.5 37.5 6
122.5 -19.5 6
-62.5 5.5 1
-103.5 56.5 3
36.5 60.5 3
-120.5 58.5 3
-45.5 -17.5 1
60.5 60.5 3
110.5 0.5 1
142.5 48.5 3
131.5 -11.5 4
22.5 -6.5 1
20.5 5.5 1
-88.5 19.5 1
113.5 24.5 5
13.5 5.5 1
76.5 57.5 3
38.5 5.5 1
103.5 48.5 6
99.5 54.5 3
125.5 41.5 3
87.5 44.5 6
16.5 47.5 2
-51.5 -15.5 1
-61.5 -7.5 1
112.5 -2.5 1
-125.5 55.5 3
-85.5 33.5 2
10.5 8.5 4
-62.5 -16.5 1
28.5 -30.5 2
38.5 14.5 4
121.5 12.5 1
19.5 44.5 2
73.5 28.5 5
34.5 -19.5 1
-111.5 31.5 6
-46.5 -18.5 1
-107.5 46.5 4
-73.5 49.5 3
-49.5 -26.5 2
17.5 -24.5 6
-126.5 60.5 3
-80.5 47.5 3
-66.5 8.5 4
-2.5 10.5 4
83.5 59.5 3
-49.5 -27.5 2
20.5 -19.5 6
47.5 48.5 4
13.5 -4.5 1
-66.5 -11.5 1
-97.5 46.5 3
-112.5 44.5 3
-101.5 21.5 4
-105.5 46.5 4
-52.5 -10.5 1
-64.5 -12.5 1
119.5 52.5 3
146.5 -19.5 4
37.5 54.5 2
-57.5 -7.5 1
66.5 55.5 3
-100.5 34.5 4
5.5 47.5 2
-45.5 -12.5 4
73.5 25.5 4
86.5 20.5 1
-71.5 -44.5 3
-8.5 14.5 6
-76.5 -4.5 1
35.5 30.5 6
121.5 50.5 3
119.5 5.5 1
17.5 49.5 2
-36.5 -9.5 1
-130.5 57.5 7
148.5 -26.5 6
-125.5 61.5 3
109.5 41.5 6
-154.5 63.5 3
104.5 25.5 2
-86.5 36.5 2
34.5 -16.5 4
-121.5 40.5 5
78.5 47.5 3
-81.5 39.5 2
-156.5 59.5 3
-66.5 -31.5 6
-114.5 37.5 6
22.5 -5.5 1
20.5 12.5 4
-118.5 45.5 3
-112.5 40.5 3
69.5 31.5 6
37.5 -9.5 1
-50.5 -18.5 1
102.5 13.5 1
86.5 46.5 6
-77.5 39.5 2
-72.5 -48.5 3
39.5 55.5 2
-60.5 -0.5 1
18.5 -31.5 6
-109.5 28.5 4
-81.5 51.5 3
150.5 -28.5 6
29.5 58.5 2
35.5 61.5 3
15.5 2.5 1
25.5 -20.5 6
150.5 -25.5 6
97.5 19.5 1
23.5 61.5 2
13.5 56.5 2
88.5 44.5 4
98.5 22.5 5
-115.5 60.5 3
-62.5 -35.5 4
14.5 -5.5 1
142.5 -34.5 6
-99.5 48.5 3
-109.5 29.5 4
46.5 -15.5 4
22.5 67.5 3
14.5 63.5 3
-151.5 65.5 3
124.5 -18.5 6
136.5 47.5 3
-67.5 -34.5 6
82.5 51.5 3
-63.5 -40.5 4
48.5 59.5 3
70.5 21.5 4
101.5 52.5 3
75.5 50.5 3
-9.5 7.5 1
-104.5 34.5 6
141.5 -19.5 6
54.5 23.5 6
48.5 26.5 6
33.5 41.5 2
83.5 22.5 4
124.5 -20.5 6
7.5 9.5 4
-111.5 25.5 6
23.5 10.5 4
151.5 -33.5 2
24.5 64.5 3
64.5 62.5 3
-104.5 32.5 6
111.5 54.5 7
71.5 56.5 3
30.5 -22.5 6
148.5 -24.5 6
-80.5 22.5 1
137.5 47.5 3
27.5 39.5 4
63.5 31.5 6
90.5 53.5 3
-52.5 2.5 1
-43.5 -18.5 1
137.5 -20.5 6
-149.5 62.5 3
49.5 62.5 3
15.5 13.5 6
-106.5 41.5 3
27.5 -24.5 4
15.5 -9.5 1
59.5 59.5 3
-47.5 -11.5 1
34.5 7.5 1
106.5 12.5 1
-3.5 6.5 1
-61.5 -20.5 4
-83.5 36.5 2
-75.5 51.5 3
52.5 56.5 3
97.5 18.5 1
51.5 62.5 3
110.5 23.5 5
-99.5 36.5 4
145.5 -27.5 6
55.5 55.5 3
20.5 -14.5 4
123.5 -20.5 6
-114.5 43.5 3
-61.5 -2.5 1
31.5 62.5 3
-121.5 53.5 3
7.5 61.5 3
74.5 52.5 3
-114.5 38.5 3
-51.5 -20.5 1
-79.5 39.5 2
72.5 60.5 3
-85.5 50.5 3
24.5 -15.5 4
126.5 43.5 3
14.5 -13.5 1
-59.5 -12.5 1
178.5 -17.5 1
140.5 -23.5 6
93.5 53.5 3
41.5 10.5 6
-116.5 37.5 6
48.5 14.5 6
139.5 49.5 3
32.5 6.5 4
36.5 33.5 6
-107.5 30.5 6
-108.5 31.5 6
36.5 40.5 5
35.5 -9.5 1
-89.5 52.5 3
20.5 40.5 2
67.5 39.5 4
-76.5 8.5 1
18.5 -5.5 1
28.5 13.5 6
121.5 48.5 3
-71.5 4.5 1
29.5 -23.5 4
29.5 -14.5 4
118.5 40.5 2
62.5 59.5 3
-100.5 29.5 4
51.5 56.5 3
-109.5 33.5 4
-56.5 2.5 1
88.5 59.5 3
-71.5 -38.5 2
-69.5 -40.5 4
-115.5 57.5 3
118.5 -30.5 5
-86.5 12.5 4
-123.5 61.5 3
-47.5 -7.5 4
-49.5 -13.5 1
-100.5 20.5 4
-67.5 -30.5 6
23.5 -6.5 1
109.5 49.5 3
65.5 49.5 3
-92.5 53.5 3
-76.5 46.5 3
57.5 56.5 3
31.5 11.5 4
-99.5 53.5 3
-57.5 -6.5 1
129.5 46.5 3
81.5 27.5 4
143.5 -31.5 6
-96.5 41.5 4
-62.5 -28.5 4
107.5 52.5 3
22.5 37.5 4
80.5 47.5 3
127.5 53.5 3
91.5 54.5 3
61.5 58.5 3
32.5 58.5 2
-102.5 35.5 6
46.5 41.5 2
-55.5 -1.5 1
-52.5 -28.5 2
147.5 -30.5 6
-41.5 -16.5 4
-88.5 17.5 1
-75.5 20.5 1
143.5 -33.5 6
108.5 -7.5 1
-58.5 -27.5 4
-7.5 11.5 4
15.5 -18.5 6
-87.5 49.5 3
39.5 66.5 3
24.5 49.5 4
26.5 -29.5 6
-76.5 20.5 1
35.5 3.5 6
99.5 44.5 6
87.5 54.5 3
43.5 19.5 6
-88.5 31.5 2
-106.5 29.5 6
-59.5 -13.5 1
-64.5 -10.5 1
-16.5 15.5 5
28.5 -12.5 4
24.5 35.5 4
-106.5 53.5 3
27.5 -3.5 1
116.5 36.5 4
9.5 39.5 5
85.5 26.5 1
-151.5 61.5 3
-1.5 55.5 2
28.5 10.5 6
-118.5 61.5 3
102.5 -0.5 1
-120.5 42.5 3
-6.5 54.5 2
-54.5 49.5 3
18.5 11.5 4
28.5 6.5 1
-71.5 -9.5 1
107.5 23.5 5
-74.5 41.5 2
29.5 -9.5 1
-12.5 19.5 6
-74.5 2.5 1
19.5 50.5 2
-104.5 33.5 6
-82.5 42.5 2
-64.5 -11.5 1
-49.5 -10.5 1
23.5 -10.5 1
22.5 -1.5 1
135.5 -17.5 6
-83.5 34.5 2
16.5 7.5 1
0.5 13.5 6
-80.5 33.5 2
18.5 53.5 2
39.5 3.5 4
108.5 50.5 3
101.5 5.5 1
140.5 50.5 3
91.5 57.5 3
71.5 28.5 6
153.5 -29.5 2
-88.5 14.5 1
31.5 12.5 6
-145.5 62.5 3
-109.5 23.5 4
-95.5 40.5 4
44.5 65.5 3
-99.5 55.5 3
1.5 6.5 4
22.5 -11.5 1
5.5 17.5 6
-73.5 -4.5 1
42.5 9.5 6
-101.5 43.5 4
-102.5 39.5 3
-48.5 -16.5 1
23.5 42.5 2
103.5 47.5 6
140.5 -19.5 6
-78.5 22.5 1
-103.5 30.5 6
-100.5 54.5 3
19.5 1.5 1
-66.5 -33.5 4
-70.5 11.5 6
-54.5 -29.5 2
26.5 -17.5 4
40.5 0.5 6
-101.5 38.5 3
-58.5 51.5 3
-46.5 -4.5 1
-54.5 -22.5 1
-89.5 43.5 2
35.5 -11.5 1
-150.5 64.5 3
54.5 17.5 6
-44.5 -16.5 4
78.5 55.5 3
-85.5 44.5 2
139.5 53.5 3
36.5 12.5 4
89.5 60.5 3
19.5 -16.5 4
-1.5 53.5 2
-51.5 2.5 1
-58.5 -30.5 2
-115.5 45.5 3
41.5 2.5 6
-86.5 50.5 3
-88.5 16.5 1
-79.5 45.5 2
75.5 48.5 3
21.5 6.5 1
29.5 -15.5 6
-58.5 -15.5 1
-75.5 41.5 2
-91.5 55.5 3
68.5 56.5 3
38.5 46.5 4
42.5 46.5 4
-48.5 -23.5 1
-78.5 51.5 3
-63.5 -38.5 4
83.5 52.5 3
-59.5 -21.5 1
26.5 43.5 4
41.5 63.5 3
145.5 -34.5 6
100.5 55.5 3
55.5 23.5 6
43.5 40.5 3
-50.5 -8.5 1
-68.5 -5.5 1
55.5 46.5 5
126.5 45.5 3
102.5 57.5 3
74.5 60.5 3
69.5 41.5 4
-95.5 55.5 3
150.5 -23.5 6
136.5 -17.5 6
-63.5 -10.5 1
-59.5 3.5 1
-124.5 59.5 3
32.5 -24.5 4
-120.5 41.5 3
70.5 24.5 5
81.5 53.5 3
76.5 14.5 4
144.5 -22.5 6
-65.5 -15.5 1
38.5 -3.5 4
53.5 50.5 3
-78.5 47.5 3
8.5 52.5 2
-63.5 8.5 4
-54.5 -6.5 1
-2.5 39.5 4
99.5 1.5 1
-112.5 60.5 3
46.5 50.5 5
-78.5 49.5 3
121.5 37.5 4
-109.5 34.5 4
-93.5 38.5 2
125.5 44.5 3
98.5 21.5 1
57.5 28.5 6
-67.5 -45.5 4
69.5 57.5 3
26.5 16.5 6
84.5 54.5 3
82.5 55.5 3
138.5 -17.5 6
-63.5 0.5 1
129.5 -15.5 4
32.5 13.5 6
78.5 45.5 4
50.5 34.5 5
-0.5 35.5 6
71.5 54.5 3
49.5 64.5 3
-81.5 49.5 3
-70.5 10.5 4
24.5 -9.5 1
12.5 48.5 2
-159.5 62.5 3
19.5 -15.5 4
48.5 54.5 3
81.5 43.5 3
-84.5 49.5 3
72.5 56.5 3
86.5 24.5 1
-94.5 16.5 4
22.5 54.5 2
135.5 -20.5 6
26.5 -11.5 1
-115.5 32.5 6
30.5 -26.5 5
47.5 46.5 4
39.5 56.5 2
-84.5 41.5 4
122.5 53.5 3
-65.5 4.5 1
1.5 33.5 6
77.5 9.5 1
-92.5 15.5 1
77.5 25.5 4
-42.5 -15.5 4
8.5 33.5 6
-63.5 -24.5 4
16.5 6.5 1
136.5 -32.5 6
152.5 -29.5 2
127.5 -17.5 6
-50.5 1.5 1
26.5 3.5 1
33.5 6.5 4
89.5 50.5 6
40.5 37.5 6
16.5 12.5 4
-48.5 -14.5 4
39.5 -6.5 1
-71.5 -7.5 1
48.5 5.5 6
44.5 46.5 4
-56.5 -7.5 1
141.5 -34.5 6
-119.5 43.5 3
34.5 -14.5 4
17.5 9.5 4
105.5 56.5 3
-73.5 47.5 3
73.5 22.5 4
59.5 48.5 3
10.5 1.5 1
117.5 48.5 6
74.5 41.5 3
93.5 54.5 3
-109.5 39.5 4
-69.5 -46.5 4
74.5 31.5 4
-158.5 60.5 3
115.5 49.5 6
77.5 60.5 3
83.5 53.5 3
-5.5 16.5 6
-2.5 6.5 1
2.5 42.5 2
-8.5 15.5 6
-55.5 -19.5 1
-114.5 48.5 3
79.5 21.5 4
43.5 64.5 3
-83.5 51.5 3
25.5 -14.5 4
-104.5 38.5 4
-10.5 11.5 1
-72.5 -39.5 2
-76.5 45.5 2
29.5 -25.5 4
90.5 22.5 1
3.5 12.5 6
50.5 59.5 3
15.5 -4.5 1
-112.5 39.5 4
-41.5 -7.5 4
-77.5 -2.5 1
-0.5 39.5 4
-72.5 9.5 1
14.5 52.5 2
-110.5 30.5 4
-63.5 2.5 1
72.5 55.5 3
9.5 40.5 5
17.5 10.5 4
67.5 44.5 5
-70.5 42.5 2
27.5 -20.5 4
40.5 58.5 3
-82.5 47.5 3
-85.5 30.5 2
19.5 -3.5 1
14.5 50.5 2
-49.5 -16.5 1
-4.5 50.5 2
-73.5 -2.5 1
36.5 1.5 6
-69.5 47.5 3
9.5 45.5 2
-108.5 48.5 3
111.5 0.5 1
34.5 1.5 1
-121.5 56.5 3
-107.5 38.5 3
0.5 6.5 1
61.5 51.5 3
35.5 -13.5 4
